,national_park_name,activate_name,url,num_reviews,score,ranking,tags
796,Rocky Mountain National Park,Old Fall River Road,https://www.tripadvisor.com/Attraction_Review-g143048-d102678-Reviews-Old_Fall_River_Road-Rocky_Mountain_National_Park_Colorado.html,313 ,4.5,6,Scenic Drives
797,Rocky Mountain National Park,Sprague Lake,https://www.tripadvisor.com/Attraction_Review-g143048-d1082456-Reviews-Sprague_Lake-Rocky_Mountain_National_Park_Colorado.html,227 ,4.5,7,Bodies of Water
798,Rocky Mountain National Park,Bear Lake Trailhead,https://www.tripadvisor.com/Attraction_Review-g143048-d107762-Reviews-Bear_Lake_Trailhead-Rocky_Mountain_National_Park_Colorado.html,304 ,4.5,8,Hiking Trails
799,Rocky Mountain National Park,Alluvial Fan,https://www.tripadvisor.com/Attraction_Review-g143048-d527222-Reviews-Alluvial_Fan-Rocky_Mountain_National_Park_Colorado.html,206 ,4.5,9,Geologic Formations
800,Rocky Mountain National Park,Lily Lake,https://www.tripadvisor.com/Attraction_Review-g143048-d3368246-Reviews-Lily_Lake-Rocky_Mountain_National_Park_Colorado.html,260 ,4.5,1,Bodies of Water
801,Rocky Mountain National Park,Adams Falls Trail,https://www.tripadvisor.com/Attraction_Review-g143048-d3198432-Reviews-Adams_Falls_Trail-Rocky_Mountain_National_Park_Colorado.html,171 ,4.5,1,Hiking Trails
802,Rocky Mountain National Park,Bierstadt Lake,https://www.tripadvisor.com/Attraction_Review-g143048-d6872794-Reviews-Bierstadt_Lake-Rocky_Mountain_National_Park_Colorado.html,72 ,4.5,1,Bodies of Water
803,Rocky Mountain National Park,Beaver Meadows Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143048-d527224-Reviews-Beaver_Meadows_Visitor_Center-Rocky_Mountain_National_Park_Colorado.html,102 ,4,1,Visitor Centers
804,Rocky Mountain National Park,Sky Pond,https://www.tripadvisor.com/Attraction_Review-g143048-d146598-Reviews-Sky_Pond-Rocky_Mountain_National_Park_Colorado.html,65 ,5,1,Bodies of Water
805,Rocky Mountain National Park,Cub Lake Trail,https://www.tripadvisor.com/Attraction_Review-g143048-d2227039-Reviews-Cub_Lake_Trail-Rocky_Mountain_National_Park_Colorado.html,165 ,4.5,1,Hiking Trails
806,Rocky Mountain National Park,Gem Lake,https://www.tripadvisor.com/Attraction_Review-g143048-d6861409-Reviews-Gem_Lake-Rocky_Mountain_National_Park_Colorado.html,76 ,4.5,1,Bodies of Water
807,Rocky Mountain National Park,Wild Basin Area,https://www.tripadvisor.com/Attraction_Review-g143048-d519894-Reviews-Wild_Basin_Area-Rocky_Mountain_National_Park_Colorado.html,73 ,4.5,1,Historic Walking Areas
808,Rocky Mountain National Park,"Chapel on the Rock
(Allenspark)",https://www.tripadvisor.com/Attraction_Review-g29130-d8719297-Reviews-Chapel_on_the_Rock-Allenspark_Rocky_Mountain_National_Park_Colorado.html,39 ,4.5,1,Sacred & Religious Sites
809,Rocky Mountain National Park,Glacier Creek Stables,https://www.tripadvisor.com/Attraction_Review-g143048-d3342283-Reviews-Glacier_Creek_Stables-Rocky_Mountain_National_Park_Colorado.html,89 ,4.5,1,Ranches
810,Rocky Mountain National Park,Fall River Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143048-d1082474-Reviews-Fall_River_Visitor_Center-Rocky_Mountain_National_Park_Colorado.html,61 ,4.5,2,Visitor Centers
811,Rocky Mountain National Park,Ouzel Falls,https://www.tripadvisor.com/Attraction_Review-g143048-d169649-Reviews-Ouzel_Falls-Rocky_Mountain_National_Park_Colorado.html,49 ,5,2,Waterfalls
812,Rocky Mountain National Park,"Sombrero Ranch
(Allenspark)",https://www.tripadvisor.com/Attraction_Review-g29130-d2211892-Reviews-Sombrero_Ranch-Allenspark_Rocky_Mountain_National_Park_Colorado.html,100 ,5,2,Ranches
813,Rocky Mountain National Park,Longs Peak,https://www.tripadvisor.com/Attraction_Review-g143048-d146573-Reviews-Longs_Peak-Rocky_Mountain_National_Park_Colorado.html,50 ,5,2,Mountains
814,Rocky Mountain National Park,Mills Lake,https://www.tripadvisor.com/Attraction_Review-g143048-d10414133-Reviews-Mills_Lake-Rocky_Mountain_National_Park_Colorado.html,24 ,5,2,Bodies of Water
815,Rocky Mountain National Park,Deer Mountain,https://www.tripadvisor.com/Attraction_Review-g143048-d4674783-Reviews-Deer_Mountain-Rocky_Mountain_National_Park_Colorado.html,38 ,4.5,2,Mountains
816,Rocky Mountain National Park,Lily Lake Trailhead,https://www.tripadvisor.com/Attraction_Review-g143048-d2274729-Reviews-Lily_Lake_Trailhead-Rocky_Mountain_National_Park_Colorado.html,44 ,4.5,2,Hiking Trails
817,Rocky Mountain National Park,Flattop Mountain Trail,https://www.tripadvisor.com/Attraction_Review-g143048-d3388787-Reviews-Flattop_Mountain_Trail-Rocky_Mountain_National_Park_Colorado.html,54 ,4.5,2,Hiking Trails
818,Rocky Mountain National Park,Calypso Cascades,https://www.tripadvisor.com/Attraction_Review-g143048-d169651-Reviews-Calypso_Cascades-Rocky_Mountain_National_Park_Colorado.html,30 ,4.5,2,Waterfalls
819,Rocky Mountain National Park,Holzwarth Historical Site,https://www.tripadvisor.com/Attraction_Review-g143048-d1882559-Reviews-Holzwarth_Historical_Site-Rocky_Mountain_National_Park_Colorado.html,36 ,4.5,2,Historic Sites
820,Rocky Mountain National Park,Forest Canyon Overlook,https://www.tripadvisor.com/Attraction_Review-g143048-d527227-Reviews-Forest_Canyon_Overlook-Rocky_Mountain_National_Park_Colorado.html,28 ,4.5,3,Lookouts
821,Saguaro National Park,Rincon Mountain Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143049-d145194-Reviews-Rincon_Mountain_Visitor_Center-Saguaro_National_Park_Arizona.html,"1,074 ",4.5,1,Visitor Centers
822,Saguaro National Park,Red Hills Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143049-d145195-Reviews-Red_Hills_Visitor_Center-Saguaro_National_Park_Arizona.html,506 ,4.5,2,Visitor Centers
823,Saguaro National Park,Cactus Forest Drive,https://www.tripadvisor.com/Attraction_Review-g143049-d145197-Reviews-Cactus_Forest_Drive-Saguaro_National_Park_Arizona.html,117 ,4.5,3,Scenic Drives
824,Saguaro National Park,Signal Hill Trail,https://www.tripadvisor.com/Attraction_Review-g143049-d560334-Reviews-Signal_Hill_Trail-Saguaro_National_Park_Arizona.html,46 ,4.5,4,Hiking Trails
825,Saguaro National Park,Hohokam Road,https://www.tripadvisor.com/Attraction_Review-g143049-d145196-Reviews-Hohokam_Road-Saguaro_National_Park_Arizona.html,19 ,4.5,5,Scenic Drives
826,Saguaro National Park,King Canyon Trail,https://www.tripadvisor.com/Attraction_Review-g143049-d145200-Reviews-King_Canyon_Trail-Saguaro_National_Park_Arizona.html,18 ,4.5,6,Hiking Trails
827,Saguaro National Park,Desert Ecology Trail,https://www.tripadvisor.com/Attraction_Review-g143049-d145199-Reviews-Desert_Ecology_Trail-Saguaro_National_Park_Arizona.html,13 ,4,7,Hiking Trails
828,Saguaro National Park,Cactus Garden Trail,https://www.tripadvisor.com/Attraction_Review-g143049-d145198-Reviews-Cactus_Garden_Trail-Saguaro_National_Park_Arizona.html,11 ,4.5,8,Hiking Trails
829,Saguaro National Park,Douglas Spring Trail,https://www.tripadvisor.com/Attraction_Review-g143049-d4084329-Reviews-Douglas_Spring_Trail-Saguaro_National_Park_Arizona.html,8 ,4.5,9,Hiking Trails
830,Saguaro National Park,Freeman Homestead Trail,https://www.tripadvisor.com/Attraction_Review-g143049-d6601375-Reviews-Freeman_Homestead_Trail-Saguaro_National_Park_Arizona.html,5 ,4.5,1,Hiking Trails
831,Saguaro National Park,Loma Verde,https://www.tripadvisor.com/Attraction_Review-g143049-d9874089-Reviews-Loma_Verde-Saguaro_National_Park_Arizona.html,3 ,4.5,1,Equestrian Trails
832,Sequoia and Kings Canyon National Park,Giant Forest,https://www.tripadvisor.com/Attraction_Review-g143050-d146441-Reviews-Giant_Forest-Sequoia_and_Kings_Canyon_National_Park_California.html,"1,260 ",5,1,Forests
833,Sequoia and Kings Canyon National Park,Moro Rock,https://www.tripadvisor.com/Attraction_Review-g143050-d146443-Reviews-Moro_Rock-Sequoia_and_Kings_Canyon_National_Park_California.html,"1,108 ",5,2,Geologic Formations
834,Sequoia and Kings Canyon National Park,General Sherman Tree,https://www.tripadvisor.com/Attraction_Review-g143050-d146450-Reviews-General_Sherman_Tree-Sequoia_and_Kings_Canyon_National_Park_California.html,"1,472 ",4.5,3,Historic Sites
835,Sequoia and Kings Canyon National Park,General Grant Tree Trail,https://www.tripadvisor.com/Attraction_Review-g143050-d207980-Reviews-General_Grant_Tree_Trail-Sequoia_and_Kings_Canyon_National_Park_California.html,508 ,4.5,4,Hiking Trails
836,Sequoia and Kings Canyon National Park,Kings Canyon,https://www.tripadvisor.com/Attraction_Review-g143050-d145249-Reviews-Kings_Canyon-Sequoia_and_Kings_Canyon_National_Park_California.html,678 ,4.5,5,Canyons
837,Sequoia and Kings Canyon National Park,Generals Highway,https://www.tripadvisor.com/Attraction_Review-g143050-d146438-Reviews-Generals_Highway-Sequoia_and_Kings_Canyon_National_Park_California.html,290 ,4.5,6,Scenic Drives
838,Sequoia and Kings Canyon National Park,Congress Trail,https://www.tripadvisor.com/Attraction_Review-g143050-d6650757-Reviews-Congress_Trail-Sequoia_and_Kings_Canyon_National_Park_California.html,127 ,5,7,Hiking Trails
839,Sequoia and Kings Canyon National Park,Grant Grove,https://www.tripadvisor.com/Attraction_Review-g143050-d207981-Reviews-Grant_Grove-Sequoia_and_Kings_Canyon_National_Park_California.html,214 ,4.5,8,Forests
840,Sequoia and Kings Canyon National Park,Kings Canyon Scenic Byway,https://www.tripadvisor.com/Attraction_Review-g143050-d146439-Reviews-Kings_Canyon_Scenic_Byway-Sequoia_and_Kings_Canyon_National_Park_California.html,238 ,4.5,9,Scenic Drives
841,Sequoia and Kings Canyon National Park,Nature & Wildlife Tours (1),https://www.tripadvisor.com/Attractions-g143050-Activities-c61-t220-Sequoia_and_Kings_Canyon_National_Park_California.html,238 ,4.5,1,
842,Sequoia and Kings Canyon National Park,Crescent Meadow Loop,https://www.tripadvisor.com/Attraction_Review-g143050-d145662-Reviews-Crescent_Meadow_Loop-Sequoia_and_Kings_Canyon_National_Park_California.html,129 ,4.5,1,Hiking Trails
843,Sequoia and Kings Canyon National Park,Crystal Cave,https://www.tripadvisor.com/Attraction_Review-g143050-d146444-Reviews-Crystal_Cave-Sequoia_and_Kings_Canyon_National_Park_California.html,282 ,4.5,1,Caverns & Caves
844,Sequoia and Kings Canyon National Park,Lakes Trail in Sequoia National Park,https://www.tripadvisor.com/Attraction_Review-g143050-d3431370-Reviews-Lakes_Trail_in_Sequoia_National_Park-Sequoia_and_Kings_Canyon_National_Park_Calif.html,137 ,5,1,Hiking Trails
845,Sequoia and Kings Canyon National Park,Giant Forest Museum,https://www.tripadvisor.com/Attraction_Review-g143050-d615769-Reviews-Giant_Forest_Museum-Sequoia_and_Kings_Canyon_National_Park_California.html,239 ,4,1,Visitor Centers
846,Sequoia and Kings Canyon National Park,Panoramic Point,https://www.tripadvisor.com/Attraction_Review-g143050-d207976-Reviews-Panoramic_Point-Sequoia_and_Kings_Canyon_National_Park_California.html,116 ,4.5,1,Hiking Trails
847,Sequoia and Kings Canyon National Park,Tunnel Log,https://www.tripadvisor.com/Attraction_Review-g143050-d8535608-Reviews-Tunnel_Log-Sequoia_and_Kings_Canyon_National_Park_California.html,117 ,4.5,1,Points of Interest & Landmarks
848,Sequoia and Kings Canyon National Park,Zumwalt Meadow Trail,https://www.tripadvisor.com/Attraction_Review-g143050-d4102300-Reviews-Zumwalt_Meadow_Trail-Sequoia_and_Kings_Canyon_National_Park_California.html,109 ,4.5,1,Hiking Trails
849,Sequoia and Kings Canyon National Park,Hume Lake,https://www.tripadvisor.com/Attraction_Review-g143050-d146445-Reviews-Hume_Lake-Sequoia_and_Kings_Canyon_National_Park_California.html,148 ,4.5,1,Bodies of Water
850,Sequoia and Kings Canyon National Park,Kings Canyon Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143050-d1031919-Reviews-Kings_Canyon_Visitor_Center-Sequoia_and_Kings_Canyon_National_Park_California.html,125 ,4.5,1,Visitor Centers
851,Sequoia and Kings Canyon National Park,Roaring River Falls,https://www.tripadvisor.com/Attraction_Review-g143050-d4084327-Reviews-Roaring_River_Falls-Sequoia_and_Kings_Canyon_National_Park_California.html,78 ,4.5,2,Waterfalls
852,Sequoia and Kings Canyon National Park,Big Trees Trail,https://www.tripadvisor.com/Attraction_Review-g143050-d4718519-Reviews-Big_Trees_Trail-Sequoia_and_Kings_Canyon_National_Park_California.html,45 ,4.5,2,Hiking Trails
853,Sequoia and Kings Canyon National Park,Big Stump Basin,https://www.tripadvisor.com/Attraction_Review-g143050-d207985-Reviews-Big_Stump_Basin-Sequoia_and_Kings_Canyon_National_Park_California.html,43 ,4.5,2,Hiking Trails
854,Sequoia and Kings Canyon National Park,Mineral King Valley,https://www.tripadvisor.com/Attraction_Review-g143050-d146442-Reviews-Mineral_King_Valley-Sequoia_and_Kings_Canyon_National_Park_California.html,46 ,5,2,Valleys
855,Sequoia and Kings Canyon National Park,Grizzly Falls,https://www.tripadvisor.com/Attraction_Review-g143050-d10463430-Reviews-Grizzly_Falls-Sequoia_and_Kings_Canyon_National_Park_California.html,26 ,4.5,2,Waterfalls
856,Sequoia and Kings Canyon National Park,Mount Whitney,https://www.tripadvisor.com/Attraction_Review-g143050-d126728-Reviews-Mount_Whitney-Sequoia_and_Kings_Canyon_National_Park_California.html,41 ,5,2,Hiking Trails
857,Sequoia and Kings Canyon National Park,Hospital Rock,https://www.tripadvisor.com/Attraction_Review-g143050-d6553089-Reviews-Hospital_Rock-Sequoia_and_Kings_Canyon_National_Park_California.html,30 ,4,2,Points of Interest & Landmarks
858,Sequoia and Kings Canyon National Park,Boyden Cavern,https://www.tripadvisor.com/Attraction_Review-g143050-d456616-Reviews-Boyden_Cavern-Sequoia_and_Kings_Canyon_National_Park_California.html,54 ,4,2,Caverns & Caves
859,Sequoia and Kings Canyon National Park,Redwood Canyon Trail,https://www.tripadvisor.com/Attraction_Review-g143050-d6925449-Reviews-Redwood_Canyon_Trail-Sequoia_and_Kings_Canyon_National_Park_California.html,17 ,5,2,Hiking Trails
860,Sequoia and Kings Canyon National Park,Mineral King Road,https://www.tripadvisor.com/Attraction_Review-g143050-d146440-Reviews-Mineral_King_Road-Sequoia_and_Kings_Canyon_National_Park_California.html,35 ,4,2,Scenic Drives
861,Sequoia and Kings Canyon National Park,Cedar Grove Village,https://www.tripadvisor.com/Attraction_Review-g143050-d145250-Reviews-Cedar_Grove_Village-Sequoia_and_Kings_Canyon_National_Park_California.html,23 ,4,3,Historic Walking Areas
862,Shenandoah National Park,Skyline Drive,https://www.tripadvisor.com/Attraction_Review-g143051-d145001-Reviews-Skyline_Drive-Shenandoah_National_Park_Virginia.html,"1,956 ",4.5,1,Scenic Drives
863,Shenandoah National Park,Old Rag Mountain Hike,https://www.tripadvisor.com/Attraction_Review-g143051-d1509869-Reviews-Old_Rag_Mountain_Hike-Shenandoah_National_Park_Virginia.html,259 ,5,2,Hiking Trails
864,Shenandoah National Park,Dark Hollow Falls,https://www.tripadvisor.com/Attraction_Review-g143051-d6582654-Reviews-Dark_Hollow_Falls-Shenandoah_National_Park_Virginia.html,319 ,4.5,3,Waterfalls
865,Shenandoah National Park,Bearfence Mountain,https://www.tripadvisor.com/Attraction_Review-g143051-d145006-Reviews-Bearfence_Mountain-Shenandoah_National_Park_Virginia.html,144 ,5,4,Mountains
866,Shenandoah National Park,Appalachian Trail,https://www.tripadvisor.com/Attraction_Review-g143051-d287943-Reviews-Appalachian_Trail-Shenandoah_National_Park_Virginia.html,140 ,4.5,5,Hiking Trails
867,Shenandoah National Park,Hawksbill Mountain,https://www.tripadvisor.com/Attraction_Review-g143051-d7988809-Reviews-Hawksbill_Mountain-Shenandoah_National_Park_Virginia.html,62 ,5,6,Mountains
868,Shenandoah National Park,Skyland,https://www.tripadvisor.com/Attraction_Review-g143051-d145005-Reviews-Skyland-Shenandoah_National_Park_Virginia.html,223 ,4,7,Mountains
869,Shenandoah National Park,Rose River Falls,https://www.tripadvisor.com/Attraction_Review-g143051-d7208928-Reviews-Rose_River_Falls-Shenandoah_National_Park_Virginia.html,66 ,4.5,8,Waterfalls
870,Shenandoah National Park,Mary's Rock Summit Trail,https://www.tripadvisor.com/Attraction_Review-g143051-d2702272-Reviews-Mary_s_Rock_Summit_Trail-Shenandoah_National_Park_Virginia.html,78 ,4.5,9,Hiking Trails
871,Shenandoah National Park,Dickey Ridge Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143051-d145002-Reviews-Dickey_Ridge_Visitor_Center-Shenandoah_National_Park_Virginia.html,82 ,4.5,1,Visitor Centers
872,Shenandoah National Park,Limberlost Trail,https://www.tripadvisor.com/Attraction_Review-g143051-d8650326-Reviews-Limberlost_Trail-Shenandoah_National_Park_Virginia.html,38 ,4.5,1,Jogging Paths & Tracks
873,Shenandoah National Park,Doyles River Falls,https://www.tripadvisor.com/Attraction_Review-g143051-d7206717-Reviews-Doyles_River_Falls-Shenandoah_National_Park_Virginia.html,22 ,4,1,Waterfalls
874,Shenandoah National Park,Overall Run Falls,https://www.tripadvisor.com/Attraction_Review-g143051-d7294372-Reviews-Overall_Run_Falls-Shenandoah_National_Park_Virginia.html,13 ,4.5,1,Waterfalls
875,Shenandoah National Park,Elkwallow Picnic Area,https://www.tripadvisor.com/Attraction_Review-g143051-d6105899-Reviews-Elkwallow_Picnic_Area-Shenandoah_National_Park_Virginia.html,16 ,4,1,Nature & Wildlife Areas
876,Shenandoah National Park,Dickey Ridge Trail,https://www.tripadvisor.com/Attraction_Review-g143051-d145003-Reviews-Dickey_Ridge_Trail-Shenandoah_National_Park_Virginia.html,14 ,4.5,1,Hiking Trails
877,Shenandoah National Park,Jones Run Falls Trailhead,https://www.tripadvisor.com/Attraction_Review-g143051-d8519446-Reviews-Jones_Run_Falls_Trailhead-Shenandoah_National_Park_Virginia.html,9 ,4.5,1,Hiking Trails
878,Shenandoah National Park,South River Falls Trail,https://www.tripadvisor.com/Attraction_Review-g143051-d9587138-Reviews-South_River_Falls_Trail-Shenandoah_National_Park_Virginia.html,10 ,3.5,1,Forests
879,Shenandoah National Park,Pinnacles,https://www.tripadvisor.com/Attraction_Review-g143051-d145004-Reviews-Pinnacles-Shenandoah_National_Park_Virginia.html,6 ,4.5,1,Mountains
880,Shenandoah National Park,Dean Cemetery,https://www.tripadvisor.com/Attraction_Review-g143051-d6078938-Reviews-Dean_Cemetery-Shenandoah_National_Park_Virginia.html,8 ,4,1,Cemeteries
881,Shenandoah National Park,Performances (1),https://www.tripadvisor.com/Attractions-g143051-Activities-c58-t111-Shenandoah_National_Park_Virginia.html,8 ,4,2,
882,Shenandoah National Park,Other Outdoor Activities (1),https://www.tripadvisor.com/Attractions-g143051-Activities-c61-t263-Shenandoah_National_Park_Virginia.html,8 ,4,2,
883,Shenandoah National Park,Gift & Specialty Shops (1),https://www.tripadvisor.com/Attractions-g143051-Activities-c26-t144-Shenandoah_National_Park_Virginia.html,8 ,4,2,
884,Shenandoah National Park,Bootens Gap - Jones Mountain/Staunton River - Laurel Prong Springs Loop,https://www.tripadvisor.com/Attraction_Review-g143051-d10816245-Reviews-Bootens_Gap_Jones_Mountain_Staunton_River_Laurel_Prong_Springs_Loop-Shenandoah_N.html,0,0,2,Hiking Trails
885,Theodore Roosevelt National Park,South Unit,https://www.tripadvisor.com/Attraction_Review-g143052-d144861-Reviews-South_Unit-Theodore_Roosevelt_National_Park_North_Dakota.html,148 ,4.5,1,Historic Walking Areas
886,Theodore Roosevelt National Park,Painted Canyon Overlook,https://www.tripadvisor.com/Attraction_Review-g143052-d144863-Reviews-Painted_Canyon_Overlook-Theodore_Roosevelt_National_Park_North_Dakota.html,128 ,4.5,2,Historic Walking Areas
887,Theodore Roosevelt National Park,North Unit,https://www.tripadvisor.com/Attraction_Review-g143052-d144862-Reviews-North_Unit-Theodore_Roosevelt_National_Park_North_Dakota.html,86 ,4.5,3,National Parks
888,Theodore Roosevelt National Park,Petrified Forest Loop,https://www.tripadvisor.com/Attraction_Review-g143052-d145057-Reviews-Petrified_Forest_Loop-Theodore_Roosevelt_National_Park_North_Dakota.html,36 ,4.5,4,Scenic Drives
889,Theodore Roosevelt National Park,Peaceful Valley,https://www.tripadvisor.com/Attraction_Review-g143052-d144865-Reviews-Peaceful_Valley-Theodore_Roosevelt_National_Park_North_Dakota.html,13 ,4.5,5,Valleys
890,Theodore Roosevelt National Park,Elkhorn Ranch Site,https://www.tripadvisor.com/Attraction_Review-g143052-d144780-Reviews-Elkhorn_Ranch_Site-Theodore_Roosevelt_National_Park_North_Dakota.html,4 ,5,6,Ranches
891,Theodore Roosevelt National Park,Buckhorn Trail,https://www.tripadvisor.com/Attraction_Review-g143052-d144866-Reviews-Buckhorn_Trail-Theodore_Roosevelt_National_Park_North_Dakota.html,3 ,4,7,Hiking Trails
892,Theodore Roosevelt National Park,Sperati Point Trail,https://www.tripadvisor.com/Attraction_Review-g143052-d10746627-Reviews-Sperati_Point_Trail-Theodore_Roosevelt_National_Park_North_Dakota.html,1 review,4,8,Hiking Trails
893,Theodore Roosevelt National Park,Talkington Trail,https://www.tripadvisor.com/Attraction_Review-g143052-d144864-Reviews-Talkington_Trail-Theodore_Roosevelt_National_Park_North_Dakota.html,0,0,9,Hiking Trails
894,Virgin Islands National Park,Trunk Bay,https://www.tripadvisor.com/Attraction_Review-g147411-d147590-Reviews-Trunk_Bay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,"2,391 ",4.5,1,Beaches
895,Virgin Islands National Park,Cinnamon Bay,https://www.tripadvisor.com/Attraction_Review-g147411-d149046-Reviews-Cinnamon_Bay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,996 ,4.5,2,Beaches
896,Virgin Islands National Park,Waterlemon Cay,https://www.tripadvisor.com/Attraction_Review-g147411-d148000-Reviews-Waterlemon_Cay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,820 ,4.5,3,Islands
897,Virgin Islands National Park,Maho Bay,https://www.tripadvisor.com/Attraction_Review-g147411-d184544-Reviews-Maho_Bay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,409 ,4.5,4,Beaches
898,Virgin Islands National Park,Hawksnest Beach,https://www.tripadvisor.com/Attraction_Review-g147411-d148844-Reviews-Hawksnest_Beach-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,486 ,4.5,5,Beaches
899,Virgin Islands National Park,Salt Pond Bay,https://www.tripadvisor.com/Attraction_Review-g147411-d149044-Reviews-Salt_Pond_Bay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,556 ,4.5,6,Beaches
900,Virgin Islands National Park,Reef Bay Trail,https://www.tripadvisor.com/Attraction_Review-g147411-d147836-Reviews-Reef_Bay_Trail-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,370 ,4.5,7,Hiking Trails
901,Virgin Islands National Park,Annaberg Sugar Plantation,https://www.tripadvisor.com/Attraction_Review-g147411-d147724-Reviews-Annaberg_Sugar_Plantation-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,345 ,4.5,8,Historic Sites
902,Virgin Islands National Park,Scuba & Snorkeling (1),https://www.tripadvisor.com/Attractions-g147411-Activities-c61-t194-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,345 ,4.5,9,
903,Virgin Islands National Park,Jumbie Beach,https://www.tripadvisor.com/Attraction_Review-g147411-d149045-Reviews-Jumbie_Beach-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,151 ,4.5,1,Beaches
904,Virgin Islands National Park,Leinster Bay,https://www.tripadvisor.com/Attraction_Review-g147411-d147999-Reviews-Leinster_Bay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,144 ,4.5,1,Bodies of Water
905,Virgin Islands National Park,Little Lameshur Bay,https://www.tripadvisor.com/Attraction_Review-g147411-d185102-Reviews-Little_Lameshur_Bay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,149 ,4.5,1,Beaches
906,Virgin Islands National Park,Cruz Bay Visitor Center,https://www.tripadvisor.com/Attraction_Review-g147411-d185100-Reviews-Cruz_Bay_Visitor_Center-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,82 ,4,1,Visitor Centers
907,Virgin Islands National Park,National Park Underwater Trail,https://www.tripadvisor.com/Attraction_Review-g147411-d208083-Reviews-National_Park_Underwater_Trail-Virgin_Islands_National_Park_St_John_U_S_Virgin_Isl.html,138 ,4,1,Hiking Trails
908,Virgin Islands National Park,Cinnamon Bay Nature Trail,https://www.tripadvisor.com/Attraction_Review-g147411-d147723-Reviews-Cinnamon_Bay_Nature_Trail-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,69 ,4.5,1,Ancient Ruins
909,Virgin Islands National Park,Caneel Bay,https://www.tripadvisor.com/Attraction_Review-g147411-d184543-Reviews-Caneel_Bay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,71 ,4,1,Beaches
910,Virgin Islands National Park,Francis Bay Trail,https://www.tripadvisor.com/Attraction_Review-g147411-d150530-Reviews-Francis_Bay_Trail-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,52 ,4.5,1,Hiking Trails
911,Virgin Islands National Park,Whistling Cay,https://www.tripadvisor.com/Attraction_Review-g147411-d147591-Reviews-Whistling_Cay-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,24 ,4.5,1,Islands
912,Virgin Islands National Park,Bordeaux Mountain Trail,https://www.tripadvisor.com/Attraction_Review-g147411-d148114-Reviews-Bordeaux_Mountain_Trail-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,14 ,3.5,1,Hiking Trails
913,Virgin Islands National Park,Two Brothers,https://www.tripadvisor.com/Attraction_Review-g147411-d184546-Reviews-Two_Brothers-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,1 review,4,2,Reefs
914,Virgin Islands National Park,Boat Rentals (1),https://www.tripadvisor.com/Attractions-g147411-Activities-c61-t187-Virgin_Islands_National_Park_St_John_U_S_Virgin_Islands.html,1 review,4,2,
915,Voyageurs National Park,Ash River Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143054-d486840-Reviews-Ash_River_Visitor_Center-Voyageurs_National_Park_Minnesota.html,37 ,4,1,Visitor Centers
916,Voyageurs National Park,Rainy Lake,https://www.tripadvisor.com/Attraction_Review-g143054-d145061-Reviews-Rainy_Lake-Voyageurs_National_Park_Minnesota.html,33 ,4.5,2,Bodies of Water
917,Voyageurs National Park,Ellsworth Rock Gardens,https://www.tripadvisor.com/Attraction_Review-g143054-d486842-Reviews-Ellsworth_Rock_Gardens-Voyageurs_National_Park_Minnesota.html,25 ,4.5,3,Gardens
918,Voyageurs National Park,Kabetogama Peninsula,https://www.tripadvisor.com/Attraction_Review-g143054-d209452-Reviews-Kabetogama_Peninsula-Voyageurs_National_Park_Minnesota.html,32 ,4.5,4,Geologic Formations
919,Voyageurs National Park,Crane Lake,https://www.tripadvisor.com/Attraction_Review-g143054-d144806-Reviews-Crane_Lake-Voyageurs_National_Park_Minnesota.html,23 ,5,5,Bodies of Water
920,Voyageurs National Park,Locator Lake Trail,https://www.tripadvisor.com/Attraction_Review-g143054-d486846-Reviews-Locator_Lake_Trail-Voyageurs_National_Park_Minnesota.html,6 ,4,6,Hiking Trails
